ds,y,ticker,name
2023-05-26,1208.269287109375,INFY.NS,Infosys
2023-05-29,1205.4722900390625,INFY.NS,Infosys
2023-05-30,1214.138916015625,INFY.NS,Infosys
2023-05-31,1209.0489501953125,INFY.NS,Infosys
2023-06-01,1210.1495361328125,INFY.NS,Infosys
2023-06-02,1207.361083984375,INFY.NS,Infosys
2023-06-05,1212.4732666015625,INFY.NS,Infosys
2023-06-06,1188.7720947265625,INFY.NS,Infosys
2023-06-07,1198.02001953125,INFY.NS,Infosys
2023-06-08,1192.3040771484375,INFY.NS,Infosys
2023-06-09,1176.642822265625,INFY.NS,Infosys
2023-06-12,1200.8084716796875,INFY.NS,Infosys
2023-06-13,1212.798583984375,INFY.NS,Infosys
2023-06-14,1208.66259765625,INFY.NS,Infosys
