ds,y,ticker,name
2022-06-16,810.8170776367188,HCLTECH.NS,HCL Technologies
2022-06-17,805.607421875,HCLTECH.NS,HCL Technologies
2022-06-20,806.6998291015625,HCLTECH.NS,HCL Technologies
2022-06-21,829.0089721679688,HCLTECH.NS,HCL Technologies
2022-06-22,807.7501220703125,HCLTECH.NS,HCL Technologies
2022-06-23,816.11083984375,HCLTECH.NS,HCL Technologies
2022-06-24,812.2874755859375,HCLTECH.NS,HCL Technologies
2022-06-27,833.8402709960938,HCLTECH.NS,HCL Technologies
2022-06-28,841.906982421875,HCLTECH.NS,HCL Technologies
2022-06-29,829.80712890625,HCLTECH.NS,HCL Technologies
2022-06-30,817.7913208007812,HCLTECH.NS,HCL Technologies
2022-07-01,819.555908203125,HCLTECH.NS,HCL Technologies
2022-07-04,827.3284301757812,HCLTECH.NS,HCL Technologies
2022-07-05,825.2696533203125,HCLTECH.NS,HCL Technologies
2022-07-06,829.0089721679688,HCLTECH.NS,HCL Technologies
2022-07-07,831.73974609375,HCLTECH.NS,HCL Technologies
2022-07-08,826.4462280273438,HCLTECH.NS,HCL Technologies
2022-07-11,792.8353271484375,HCLTECH.NS,HCL Technologies
2022-07-12,779.6011962890625,HCLTECH.NS,HCL Technologies
2022-07-13,771.1565551757812,HCLTECH.NS,HCL Technologies
2022-07-14,758.7625732421875,HCLTECH.NS,HCL Technologies
2022-07-15,742.0831298828125,HCLTECH.NS,HCL Technologies
2022-07-18,756.4935913085938,HCLTECH.NS,HCL Technologies
2022-07-19,755.98388671875,HCLTECH.NS,HCL Technologies
2022-07-20,779.520751953125,HCLTECH.NS,HCL Technologies
2022-07-21,785.5111694335938,HCLTECH.NS,HCL Technologies
2022-07-22,781.9425048828125,HCLTECH.NS,HCL Technologies
2022-07-25,790.779296875,HCLTECH.NS,HCL Technologies
2022-07-26,776.206787109375,HCLTECH.NS,HCL Technologies
2022-07-27,788.91015625,HCLTECH.NS,HCL Technologies
2022-07-28,803.9071655273438,HCLTECH.NS,HCL Technologies
2022-07-29,805.8617553710938,HCLTECH.NS,HCL Technologies
2022-08-01,809.0480346679688,HCLTECH.NS,HCL Technologies
2022-08-02,808.1133422851562,HCLTECH.NS,HCL Technologies
2022-08-03,813.3391723632812,HCLTECH.NS,HCL Technologies
2022-08-04,814.1036987304688,HCLTECH.NS,HCL Technologies
2022-08-05,813.8063354492188,HCLTECH.NS,HCL Technologies
2022-08-08,820.8589477539062,HCLTECH.NS,HCL Technologies
2022-08-10,808.9630737304688,HCLTECH.NS,HCL Technologies
2022-08-11,817.715087890625,HCLTECH.NS,HCL Technologies
2022-08-12,812.6591796875,HCLTECH.NS,HCL Technologies
2022-08-16,814.1889038085938,HCLTECH.NS,HCL Technologies
2022-08-17,833.22216796875,HCLTECH.NS,HCL Technologies
2022-08-18,827.1893310546875,HCLTECH.NS,HCL Technologies
2022-08-19,824.2576904296875,HCLTECH.NS,HCL Technologies
2022-08-22,815.2507934570312,HCLTECH.NS,HCL Technologies
2022-08-23,804.5870971679688,HCLTECH.NS,HCL Technologies
2022-08-24,806.4989624023438,HCLTECH.NS,HCL Technologies
2022-08-25,801.953125,HCLTECH.NS,HCL Technologies
2022-08-26,803.5250244140625,HCLTECH.NS,HCL Technologies
2022-08-29,779.6057739257812,HCLTECH.NS,HCL Technologies
2022-08-30,797.8318481445312,HCLTECH.NS,HCL Technologies
2022-09-01,786.8707275390625,HCLTECH.NS,HCL Technologies
2022-09-02,785.5111694335938,HCLTECH.NS,HCL Technologies
2022-09-05,795.3253173828125,HCLTECH.NS,HCL Technologies
2022-09-06,796.854736328125,HCLTECH.NS,HCL Technologies
2022-09-07,791.6715087890625,HCLTECH.NS,HCL Technologies
2022-09-08,791.1192016601562,HCLTECH.NS,HCL Technologies
2022-09-09,805.9465942382812,HCLTECH.NS,HCL Technologies
2022-09-12,811.93701171875,HCLTECH.NS,HCL Technologies
2022-09-13,811.8096313476562,HCLTECH.NS,HCL Technologies
2022-09-14,791.926513671875,HCLTECH.NS,HCL Technologies
2022-09-15,781.64501953125,HCLTECH.NS,HCL Technologies
2022-09-16,762.1017456054688,HCLTECH.NS,HCL Technologies
2022-09-19,762.8665161132812,HCLTECH.NS,HCL Technologies
2022-09-20,776.6318359375,HCLTECH.NS,HCL Technologies
2022-09-21,765.5430908203125,HCLTECH.NS,HCL Technologies
2022-09-22,762.7390747070312,HCLTECH.NS,HCL Technologies
2022-09-23,761.2096557617188,HCLTECH.NS,HCL Technologies
2022-09-26,770.4288330078125,HCLTECH.NS,HCL Technologies
2022-09-27,780.6677856445312,HCLTECH.NS,HCL Technologies
2022-09-28,782.4097900390625,HCLTECH.NS,HCL Technologies
2022-09-29,784.3216552734375,HCLTECH.NS,HCL Technologies
2022-09-30,792.223876953125,HCLTECH.NS,HCL Technologies
2022-10-03,790.4393920898438,HCLTECH.NS,HCL Technologies
2022-10-04,803.8223876953125,HCLTECH.NS,HCL Technologies
2022-10-06,819.58447265625,HCLTECH.NS,HCL Technologies
2022-10-07,813.7639770507812,HCLTECH.NS,HCL Technologies
2022-10-10,818.4797973632812,HCLTECH.NS,HCL Technologies
2022-10-11,797.5344848632812,HCLTECH.NS,HCL Technologies
2022-10-12,808.920654296875,HCLTECH.NS,HCL Technologies
2022-10-13,834.4969482421875,HCLTECH.NS,HCL Technologies
2022-10-14,851.8731079101562,HCLTECH.NS,HCL Technologies
2022-10-17,845.1181030273438,HCLTECH.NS,HCL Technologies
2022-10-18,857.52392578125,HCLTECH.NS,HCL Technologies
2022-10-19,854.4772338867188,HCLTECH.NS,HCL Technologies
2022-10-20,873.1431274414062,HCLTECH.NS,HCL Technologies
2022-10-21,881.5536499023438,HCLTECH.NS,HCL Technologies
2022-10-24,885.329833984375,HCLTECH.NS,HCL Technologies
2022-10-25,880.952880859375,HCLTECH.NS,HCL Technologies
2022-10-27,885.7161865234375,HCLTECH.NS,HCL Technologies
2022-10-28,883.956787109375,HCLTECH.NS,HCL Technologies
2022-10-31,893.5257568359375,HCLTECH.NS,HCL Technologies
2022-11-01,909.7459106445312,HCLTECH.NS,HCL Technologies
2022-11-02,897.0015869140625,HCLTECH.NS,HCL Technologies
2022-11-03,896.9585571289062,HCLTECH.NS,HCL Technologies
2022-11-04,897.1301879882812,HCLTECH.NS,HCL Technologies
2022-11-07,898.6751098632812,HCLTECH.NS,HCL Technologies
2022-11-09,904.0817260742188,HCLTECH.NS,HCL Technologies
2022-11-10,903.2235717773438,HCLTECH.NS,HCL Technologies
2022-11-11,936.0072021484375,HCLTECH.NS,HCL Technologies
2022-11-14,943.173095703125,HCLTECH.NS,HCL Technologies
2022-11-15,947.3783569335938,HCLTECH.NS,HCL Technologies
